id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description
203158650,https://www.realestate.com.au/sold/property-residential+land-nsw-sunshine+bay-203158650,Sunshine Bay,NSW,2536,"Lot 606, Freycinet Drive","Lot 606, Freycinet Drive, Sunshine Bay, NSW 2536",residential-land,410000,,,,,,512.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,04 Dec 2021,"STAGE 6 LAST & FINAL STAGE. 18 BLOCKS AVAILABLE. AUCTION ONSITE SATURDAY 4TH OF DECEMBER AT 12 NOON<br/>This will be your final chance to secure land in the Sunshine Bay Estate land release!<br/>Call for an information pack or visit sunshinebay.biz to find out more. Blocks ranging between 512sqm and 1055sqm.<br/>Expected bidding in the mid to high $300's.<br/>Sunshine Bay is a suburb of Batemans Bay. This relaxed coastal town is surrounded by beautiful National Parks. It is located on the mouth of the Clyde River and there are plenty of beaches to choose from. The 27 hole golf course is only 5 minutes drive from the Estate. With so much going for it, this area offers residents a great active lifestyle for all ages. Education is an important part of Batemans Bay with a good choice of primary and high schools. There is also a TAFE and University of Wollongong campus in the area. There are also many social clubs ranging from gardening to theatre for those who like to be active in the community.<br/>Fabulous restaurants and cafes as well as unique townships make this area interesting and give great variety. There is always something new to discover in the region.<br/>For full details call Aristotle Stavros or Terri Regent.","[Lister(id='2675810', name='Aristotle Stavros', agent_id='519fc926-bff3-4069-be23-7038e1296a2c', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/aristotle-stavros-2675810?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
203158654,https://www.realestate.com.au/sold/property-residential+land-nsw-sunshine+bay-203158654,Sunshine Bay,NSW,2536,"Lot 607, Freycinet Drive","Lot 607, Freycinet Drive, Sunshine Bay, NSW 2536",residential-land,405000,,,,,,512.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,04 Dec 2021,"STAGE 6 LAST & FINAL STAGE. 18 BLOCKS AVAILABLE. AUCTION ONSITE SATURDAY 4TH OF DECEMBER AT 12 NOON<br/>This will be your final chance to secure land in the Sunshine Bay Estate land release!<br/>Call for an information pack or visit sunshinebay.biz to find out more. Blocks ranging between 512sqm and 1055sqm.<br/>Expected bidding in the mid to high $300's.<br/>Sunshine Bay is a suburb of Batemans Bay. This relaxed coastal town is surrounded by beautiful National Parks. It is located on the mouth of the Clyde River and there are plenty of beaches to choose from. The 27 hole golf course is only 5 minutes drive from the Estate. With so much going for it, this area offers residents a great active lifestyle for all ages. Education is an important part of Batemans Bay with a good choice of primary and high schools. There is also a TAFE and University of Wollongong campus in the area. There are also many social clubs ranging from gardening to theatre for those who like to be active in the community.<br/>Fabulous restaurants and cafes as well as unique townships make this area interesting and give great variety. There is always something new to discover in the region.<br/>For full details call Aristotle Stavros or Terri Regent.","[Lister(id='2675810', name='Aristotle Stavros', agent_id='519fc926-bff3-4069-be23-7038e1296a2c', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/aristotle-stavros-2675810?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
203158642,https://www.realestate.com.au/sold/property-residential+land-nsw-sunshine+bay-203158642,Sunshine Bay,NSW,2536,"Lot 604, Freycinet Drive","Lot 604, Freycinet Drive, Sunshine Bay, NSW 2536",residential-land,400000,,,,,,512.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,04 Dec 2021,"STAGE 6 LAST & FINAL STAGE. 18 BLOCKS AVAILABLE. AUCTION ONSITE SATURDAY 4TH OF DECEMBER AT 12 NOON<br/>This will be your final chance to secure land in the Sunshine Bay Estate land release!<br/>Call for an information pack or visit sunshinebay.biz to find out more. Blocks ranging between 512sqm and 1055sqm.<br/>Expected bidding in the mid to high $300's.<br/>Sunshine Bay is a suburb of Batemans Bay. This relaxed coastal town is surrounded by beautiful National Parks. It is located on the mouth of the Clyde River and there are plenty of beaches to choose from. The 27 hole golf course is only 5 minutes drive from the Estate. With so much going for it, this area offers residents a great active lifestyle for all ages. Education is an important part of Batemans Bay with a good choice of primary and high schools. There is also a TAFE and University of Wollongong campus in the area. There are also many social clubs ranging from gardening to theatre for those who like to be active in the community.<br/>Fabulous restaurants and cafes as well as unique townships make this area interesting and give great variety. There is always something new to discover in the region.<br/>For full details call Aristotle Stavros or Terri Regent.","[Lister(id='2675810', name='Aristotle Stavros', agent_id='519fc926-bff3-4069-be23-7038e1296a2c', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/aristotle-stavros-2675810?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
203158646,https://www.realestate.com.au/sold/property-residential+land-nsw-sunshine+bay-203158646,Sunshine Bay,NSW,2536,"Lot 605, Freycinet Drive","Lot 605, Freycinet Drive, Sunshine Bay, NSW 2536",residential-land,400000,,,,,,512.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,04 Dec 2021,"STAGE 6 LAST & FINAL STAGE. 18 BLOCKS AVAILABLE. AUCTION ONSITE SATURDAY 4TH OF DECEMBER AT 12 NOON<br/>This will be your final chance to secure land in the Sunshine Bay Estate land release!<br/>Call for an information pack or visit sunshinebay.biz to find out more. Blocks ranging between 512sqm and 1055sqm.<br/>Expected bidding in the mid to high $300's.<br/>Sunshine Bay is a suburb of Batemans Bay. This relaxed coastal town is surrounded by beautiful National Parks. It is located on the mouth of the Clyde River and there are plenty of beaches to choose from. The 27 hole golf course is only 5 minutes drive from the Estate. With so much going for it, this area offers residents a great active lifestyle for all ages. Education is an important part of Batemans Bay with a good choice of primary and high schools. There is also a TAFE and University of Wollongong campus in the area. There are also many social clubs ranging from gardening to theatre for those who like to be active in the community.<br/>Fabulous restaurants and cafes as well as unique townships make this area interesting and give great variety. There is always something new to discover in the region.<br/>For full details call Aristotle Stavros or Terri Regent.","[Lister(id='2675810', name='Aristotle Stavros', agent_id='519fc926-bff3-4069-be23-7038e1296a2c', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/aristotle-stavros-2675810?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
203158610,https://www.realestate.com.au/sold/property-residential+land-nsw-sunshine+bay-203158610,Sunshine Bay,NSW,2536,601 Freycinet Drive,"601 Freycinet Drive, Sunshine Bay, NSW 2536",residential-land,400000,,,,,,634.1,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,04 Dec 2021,"STAGE 6 LAST & FINAL STAGE. 18 BLOCKS AVAILABLE. AUCTION ONSITE SATURDAY 4TH OF DECEMBER AT 12 NOON<br/>This will be your final chance to secure land in the Sunshine Bay Estate land release!<br/>Call for an information pack or visit sunshinebay.biz to find out more. Blocks ranging between 512sqm and 1055sqm.<br/>Expected bidding in the mid to high $300's.<br/>Sunshine Bay is a suburb of Batemans Bay. This relaxed coastal town is surrounded by beautiful National Parks. It is located on the mouth of the Clyde River and there are plenty of beaches to choose from. The 27 hole golf course is only 5 minutes drive from the Estate. With so much going for it, this area offers residents a great active lifestyle for all ages. Education is an important part of Batemans Bay with a good choice of primary and high schools. There is also a TAFE and University of Wollongong campus in the area. There are also many social clubs ranging from gardening to theatre for those who like to be active in the community.<br/>Fabulous restaurants and cafes as well as unique townships make this area interesting and give great variety. There is always something new to discover in the region.<br/>For full details call Aristotle Stavros or Terri Regent.","[Lister(id='2675810', name='Aristotle Stavros', agent_id='519fc926-bff3-4069-be23-7038e1296a2c', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/aristotle-stavros-2675810?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
203158666,https://www.realestate.com.au/sold/property-residential+land-nsw-sunshine+bay-203158666,Sunshine Bay,NSW,2536,"Lot 610, Freycinet Drive","Lot 610, Freycinet Drive, Sunshine Bay, NSW 2536",residential-land,400000,,,,,,1055.1,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,04 Dec 2021,"STAGE 6 LAST & FINAL STAGE. 18 BLOCKS AVAILABLE. AUCTION ONSITE SATURDAY 4TH OF DECEMBER AT 12 NOON<br/>This will be your final chance to secure land in the Sunshine Bay Estate land release!<br/>Call for an information pack or visit sunshinebay.biz to find out more. Blocks ranging between 512sqm and 1055sqm.<br/>Expected bidding in the mid to high $300's.<br/>Sunshine Bay is a suburb of Batemans Bay. This relaxed coastal town is surrounded by beautiful National Parks. It is located on the mouth of the Clyde River and there are plenty of beaches to choose from. The 27 hole golf course is only 5 minutes drive from the Estate. With so much going for it, this area offers residents a great active lifestyle for all ages. Education is an important part of Batemans Bay with a good choice of primary and high schools. There is also a TAFE and University of Wollongong campus in the area. There are also many social clubs ranging from gardening to theatre for those who like to be active in the community.<br/>Fabulous restaurants and cafes as well as unique townships make this area interesting and give great variety. There is always something new to discover in the region.<br/>For full details call Aristotle Stavros or Terri Regent.","[Lister(id='2675810', name='Aristotle Stavros', agent_id='519fc926-bff3-4069-be23-7038e1296a2c', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/aristotle-stavros-2675810?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
203158630,https://www.realestate.com.au/sold/property-residential+land-nsw-sunshine+bay-203158630,Sunshine Bay,NSW,2536,"Lot 603, Freycinet Drive","Lot 603, Freycinet Drive, Sunshine Bay, NSW 2536",residential-land,390000,,,,,,512.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,04 Dec 2021,"STAGE 6 LAST & FINAL STAGE. 18 BLOCKS AVAILABLE. AUCTION ONSITE SATURDAY 4TH OF DECEMBER AT 12 NOON<br/>This will be your final chance to secure land in the Sunshine Bay Estate land release!<br/>Call for an information pack or visit sunshinebay.biz to find out more. Blocks ranging between 512sqm and 1055sqm.<br/>Expected bidding in the mid to high $300's.<br/>Sunshine Bay is a suburb of Batemans Bay. This relaxed coastal town is surrounded by beautiful National Parks. It is located on the mouth of the Clyde River and there are plenty of beaches to choose from. The 27 hole golf course is only 5 minutes drive from the Estate. With so much going for it, this area offers residents a great active lifestyle for all ages. Education is an important part of Batemans Bay with a good choice of primary and high schools. There is also a TAFE and University of Wollongong campus in the area. There are also many social clubs ranging from gardening to theatre for those who like to be active in the community.<br/>Fabulous restaurants and cafes as well as unique townships make this area interesting and give great variety. There is always something new to discover in the region.<br/>For full details call Aristotle Stavros or Terri Regent.","[Lister(id='2675810', name='Aristotle Stavros', agent_id='519fc926-bff3-4069-be23-7038e1296a2c', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/aristotle-stavros-2675810?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
203158718,https://www.realestate.com.au/sold/property-residential+land-nsw-sunshine+bay-203158718,Sunshine Bay,NSW,2536,"Lot 615, Freycinet Drive","Lot 615, Freycinet Drive, Sunshine Bay, NSW 2536",residential-land,355000,,,,,,685.1,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,04 Dec 2021,"STAGE 6 LAST & FINAL STAGE. <br/>This will be your final chance to secure land in the Sunshine Bay Estate land release!<br/>Call for an information pack or visit sunshinebay.biz to find out more. Blocks ranging between 512sqm and 1055sqm.<br/>Sunshine Bay is a suburb of Batemans Bay. This relaxed coastal town is surrounded by beautiful National Parks. It is located on the mouth of the Clyde River and there are plenty of beaches to choose from. The 27 hole golf course is only 5 minutes drive from the Estate. With so much going for it, this area offers residents a great active lifestyle for all ages. Education is an important part of Batemans Bay with a good choice of primary and high schools. There is also a TAFE and University of Wollongong campus in the area. There are also many social clubs ranging from gardening to theatre for those who like to be active in the community.<br/>Fabulous restaurants and cafes as well as unique townships make this area interesting and give great variety. There is always something new to discover in the region.<br/>For full details call Aristotle Stavros or Terri Regent.","[Lister(id='2675810', name='Aristotle Stavros', agent_id='519fc926-bff3-4069-be23-7038e1296a2c', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/aristotle-stavros-2675810?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
203174818,https://www.realestate.com.au/sold/property-residential+land-nsw-north+batemans+bay-203174818,North Batemans Bay,NSW,2536,115 Cors Parade,"115 Cors Parade, North Batemans Bay, NSW 2536",residential-land,749000,,,,,,2.03,ha,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,03 Dec 2021,"The complete package… DA approved house and shed plans with shed construction certificate. If that's not enough, tank water and septic installed, and ready to build the dream! <br/><br/>This large acreage block is in an absolutely premium position and represents a unique opportunity to build your dream home with a sunny aspect, and views of both the water and mountains.<br/><br/>Set high above North Batemans Bay on exclusive Cors Parade, this acreage block of land spans just over 5 acres with all utilities in place along with a generous flat grassed area.<br/><br/>An existing approved studio is on site offering the added bonus of a secure weekender to occupy whilst you get ready to build a stunning home befitting of the breathtaking position.<br/>Surrounded by quality homes in a highly regarded neighbourhood, 115 Cors Parade is less than 4km to the vibrant Batemans Bay town centre and less than five minutes by car to the ocean at Long Beach.<br/><br/>Please contact me for a link to the contract, factsheet, and building plans. <br/>","[Lister(id='2316006', name='Megan Goucher', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/megan-goucher-2316006?cid={cid}', phone=None, email=None)]"
137737610,https://www.realestate.com.au/sold/property-house-nsw-sunshine+bay-137737610,Sunshine Bay,NSW,2536,14 Freycinet Drive,"14 Freycinet Drive, Sunshine Bay, NSW 2536",house,850000,4,2,2,,,822.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,02 Dec 2021,"Perfectly positioned for a life of convenience, this must-see home is ready and waiting for the modern family. Spacious and light-filled with all the contemporary comforts you could need, this is your chance to simply unpack and enjoy. Located minutes from schools, shops, and beaches. <br/><br/>The single-level layout is ready for the busyness of everyday life with 4 bedrooms, 2 bathrooms, and multiple living spaces that promise plenty of room to move, play and entertain. The kitchen offers space and functionality and includes a dishwasher, stone benchtops, and ample storage and a breakfast bar for casual dining.<br/><br/>There is a rumpus room tucked away to the rear of the floorplan while the open living and dining space are sure to be the hub of daily life with easy-care tiled floors underfoot. Sliding doors allow you to flow out to the alfresco. Here, you can entertain in style and fire up the BBQ for private entertaining. The yard is fully fenced and beautifully landscaped.<br/><br/>The three guest bedrooms are all nestled in their own wing along with the main bathroom and the laundry. Each bedroom has a walk-in robe while the master bedroom enjoys an ensuite and WIR and the added privacy of being located at the front of the home.<br/><br/>The long list of extra features includes solar panels,  CCTV security system for peace of mind, ducted air-conditioning, and a double garage with remote-controlled access.<br/><br/>Factsheet available upon request. ","[Lister(id='2316006', name='Megan Goucher', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/megan-goucher-2316006?cid={cid}', phone=None, email=None)]"
203177146,https://www.realestate.com.au/sold/property-residential+land-nsw-catalina-203177146,Catalina,NSW,2536,22 Oakwood Way,"22 Oakwood Way, Catalina, NSW 2536",residential-land,379000,,,,,,788.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,01 Dec 2021,"Don't miss out on this fantastic opportunity to purchase this 788m2 block of land. Located on the high side of the street, a beautiful elevated position with district views surrounded by quality homes and is only a 10 - 15 minute walk to the local dog friendly beach 'Corrigan's Beach ' and minutes drive from Batehaven shopping complex. All you need to do now is bring your builder to complete the great Australian dream called home. <br/><br/>- DA approved plans for 3 bedroom home.<br/>- Plans available on request.<br/>- Shed with toilet and shower.<br/>- 788m2 block with elevated district views.<br/>- Council rates $2,213.20 pa.<br/><br/>Don't miss out, call me today!","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
137724454,https://www.realestate.com.au/sold/property-house-nsw-long+beach-137724454,Long Beach,NSW,2536,64 Sandy Place,"64 Sandy Place, Long Beach, NSW 2536",house,2220000,4,2,5,,,1004.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,27 Nov 2021,"This iconic beach front home is located directly on Long Beach with a direct pathway to the sand.<br/>An architecturally designed home that pays homage to big windows, sunlight  and ocean vistas.<br/>The interiors are elegant, high ceilings, timeless timber kitchen and a ramp that winds its way to the top quickly becomes the hero of the home on entry.<br/>There has been great attention to detail in the design and fit out for this a one-of-a-kind residence. <br/>Gorgeous entertaining areas, large outdoor covered balcony overlooks the inground swimming pool and beach.<br/>Four executive bedrooms, master with ocean views, huge spa in ensuite and the walk in robe of a rock star.<br/>No compromises required in this beach front with four garages for the cars, boat and kayaks.<br/>This home has been a blue ribbon holiday rental with repeat clients.<br/>Bidding Guide: $2-$2.2M<br/>Full fact sheet available.<br/><br/>","[Lister(id='2315994', name='Christine Ewin', agent_id=None, job_title='Managing Director', url='https://www.realestate.com.au/agent/christine-ewin-2315994?cid={cid}', phone=None, email=None), Lister(id='2617210', name='Dianne Cox', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/dianne-cox-2617210?cid={cid}', phone=None, email=None)]"
137772198,https://www.realestate.com.au/sold/property-duplex+semi-detached-nsw-batehaven-137772198,Batehaven,NSW,2536,12 & 12a Wagtail Crescent,"12 & 12a Wagtail Crescent, Batehaven, NSW 2536",duplex-semi-detached,900000,5,3,2,,,647.6,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,25 Nov 2021,"Less than four years old, this brick and tile duplex is a solid investment.<br/>Good quality throughout.<br/>The design is 1 x 2 bedroom with single garage and 1 x 3 bedroom 2 bathroom with single garage.<br/>Long term tenants since brand new.<br/>Separate fully fenced yards, separate water and electricity.    <br/>The details you will need:<br/>Lot 75 DP 1250163<br/>Land size: 647.6 square metres.<br/>Zoning: R2 - Low-Density Residential <br/>Yearly Council rates:  $2,972.86<br/>Combined rental: $770.00 per week.<br/>Please contact me for a copy of the contract.","[Lister(id='164346', name='Bronwyn Geppert', agent_id='2067a413-6c89-4182-aaf1-2afa079057af', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/bronwyn-geppert-164346?cid={cid}', phone=None, email=None)]"
137721682,https://www.realestate.com.au/sold/property-house-nsw-mossy+point-137721682,Mossy Point,NSW,2537,7 Hilmer Avenue,"7 Hilmer Avenue, Mossy Point, NSW 2537",house,885000,3,1,1,,,835.0,m²,XFNBAU,Batemans Bay First National - Batemans Bay,0244725566,,25 Nov 2021,"Full of retro charm, this classic family beach house is set in one of our region's prime locations, on a quiet street and an easy stroll to one of the most beautiful river mouths of the South Coast and beaches alike. This property has been well-loved and maintained over the years and has much to offer its new owner.<br/><br/>The spacious living area, filled with natural light flows into the kitchen. Three large bedrooms with space for wardrobes. There's a single bathroom with separate toilet. An undercover carport is at the back door with garden shed and fully fenced flat yard. The home is classically built with genuine cypress pine timber floorboards throughout, under the original carpet. This property presents many opportunities such as renovating, knock down & rebuild and sub-divide or duplex for the investor (STCA). Adding another storey to this home may have the potential of filtered water views.<br/><br/>Purchasing property in Mossy Point, you are buying into a coastal lifestyle others will aspire to. With the Mossy Cafe and boat ramp just down the road your weekends are sorted with this low maintenance beach house you can set and forget. The perfect setting for a weekend getaway or family home for those looking to slow down and live in this magnificent location.<br/><br/><br/>Only a 15 minute drive to Batemans Bay, Tomakin shops just up the road and there are so many beaches to choose from. You will never tire of exploring this part of the South Coast. Local schools, child-care facilities, chemist, medical centre and more, are all less than 5 minutes away in Broulee. It’s just over 2 hours to Canberra or 3.5 hours to Sydney.","[Lister(id='2542530', name='Emilie Beckett', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/emilie-beckett-2542530?cid={cid}', phone=None, email=None)]"
137833522,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-137833522,Malua Bay,NSW,2536,7 Blackbutt Lane,"7 Blackbutt Lane, Malua Bay, NSW 2536",house,1900000,4,2,2,223,m²,3.59,ha,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,24 Nov 2021,"Delivering a statement of the highest quality living with generous proportions makes this homestead the epitome of luxurious living on a grand scale.<br/>This spectacular homestead is vastly spread over eight of the finest acres and is distinguished by its high-end quality and finishes throughout.<br/><br/>* Breathtaking homestead with amazing street appeal and presentation<br/>* Four bedrooms with private ensuite and WIR to master<br/>* Open plan living areas with separate lounge and study room<br/>* Gourmet grand kitchen with walk in pantry and high-end inclusions<br/>* Detached studio overlooking the landscaped gardens<br/>* Fire pit area and container storage<br/>* Unparalleled eight-acre parcel just 5km to the beach and shops<br/>* Other features include wood fire, air conditioning, and polished concrete floors.<br/><br/>Factsheet available upon request<br/>Private inspections only <br/>","[Lister(id='2316006', name='Megan Goucher', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/megan-goucher-2316006?cid={cid}', phone=None, email=None)]"
136955082,https://www.realestate.com.au/sold/property-house-nsw-long+beach-136955082,Long Beach,NSW,2536,13 Sandy Place,"13 Sandy Place, Long Beach, NSW 2536",house,1350000,6,4,4,,,569.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,19 Nov 2021,"This is an opportunity to buy with the extended family and pool your money.<br/>Self-managed super or investment will have your accountant rubbing their hands together.<br/>Income and Lifestyle is the perfect combination for owning a property at the coast.<br/>The owner has just finished renovating the three bedroom unit on the bottom floor that provides you with the ideal before and after for what to do upstairs.<br/>Clever design to create a 2 bed and 1 bed with the simple lock of a door.<br/>The upstairs two bedroom and one bedroom units are original but fabulous with ocean views and the retro vibe of summers at the coast.<br/>Originally this property was known as ""Gordys""; a popular self run holiday destination with the owners living on site.<br/>They were such a popular alternative to motel stays and had fantastic occupancy with solid tariffs.<br/>Resurrect, revamp or create a family haven.<br/>The options are yours.<br/>First you need to secure it.<br/>$1.25 to $1.35 million<br/><br/>","[Lister(id='2315994', name='Christine Ewin', agent_id=None, job_title='Managing Director', url='https://www.realestate.com.au/agent/christine-ewin-2315994?cid={cid}', phone=None, email=None), Lister(id='2617210', name='Dianne Cox', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/dianne-cox-2617210?cid={cid}', phone=None, email=None)]"
137700362,https://www.realestate.com.au/sold/property-house-nsw-long+beach-137700362,Long Beach,NSW,2536,42 Long Beach Road,"42 Long Beach Road, Long Beach, NSW 2536",house,805000,3,2,2,,,968.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,18 Nov 2021,"A one owner original beach house, that has hosted the generations for summer holidays.<br/>This is the end of an era for the family since the land was purchased in 1966, and home completed in 1978.<br/>I love the coastal vibe of the home with its water views and big bedrooms of yester year.<br/>The new kitchen provides a glimpse of what the home would be like with a bit of renovation.<br/>There is detached single lock up garage, and another underneath which houses the laundry and second bathroom.<br/>Perfect for sandy feet coming home from a day at the beach.<br/>This is the ideal cottage,  500 metres to the ocean edge located at the end of the street.<br/>Full fact sheet and history available on request.<br/><br/>","[Lister(id='2315994', name='Christine Ewin', agent_id=None, job_title='Managing Director', url='https://www.realestate.com.au/agent/christine-ewin-2315994?cid={cid}', phone=None, email=None), Lister(id='2617210', name='Dianne Cox', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/dianne-cox-2617210?cid={cid}', phone=None, email=None)]"
137598798,https://www.realestate.com.au/sold/property-house-nsw-mossy+point-137598798,Mossy Point,NSW,2537,249 Annetts Parade,"249 Annetts Parade, Mossy Point, NSW 2537",house,1400000,4,3,2,,,1088.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,16 Nov 2021,"In a lush private setting this unique family property with guest suite is available and could be all yours in time for Christmas.<br/><br/>The home is large and full of natural light with a free flowing layout and tastefully updated with a fresh modern feel. With good sized bedrooms and 2 separate living spaces, the kitchen is set in the centre of the home offering a fantastic sunny outlook to the tidal mangroves on the river. <br/><br/>The home offers generous bedrooms and the master room includes a WIR and ensuite with doors to the deck. The 4th bedroom could easily be a guest suite with its own separate entry and offering privacy with their own studio space, deck, ensuite and basic kitchenette. Ideal for air-bnb or additional guests at xmas. <br/><br/>Set on a large and private 1087sqm block, the home has an oversize garage and under home storage. This is the perfect place to kick back, relax and enjoy nature along with our wonderful coastal lifestyle. <br/><br/>For more information about the home, there is a comprehensive factsheet available upon request. ","[Lister(id='2316006', name='Megan Goucher', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/megan-goucher-2316006?cid={cid}', phone=None, email=None), Lister(id='2812986', name='Clarinda Campbell', agent_id=None, job_title=None, url='https://www.realestate.com.au/agent/clarinda-campbell-2812986?cid={cid}', phone=None, email=None)]"
137698866,https://www.realestate.com.au/sold/property-house-nsw-surfside-137698866,Surfside,NSW,2536,15 Iandra Road,"15 Iandra Road, Surfside, NSW 2536",house,891000,3,2,2,,,612.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,15 Nov 2021,"Located on a no through road nestled in a quiet street only 450metres flat walk to the beach.<br/>This home is stunning with lofted ceilings that bathes the open three bedroom floor plan in northerly sunshine.<br/>Well designed modern kitchen creates the perfect hub for family and friends to gather in the heart of the home.<br/>Built just over 5 years ago by a house proud couple that designed every inch with thought and love.<br/>Neutral colour palette, extensive veranda with outdoor entertaining area overlooking the manicured gardens.<br/>The block is entirely flat and fenced for the pooch, oversized double garage for the boat and nothing to do but unpack and enjoy.<br/>This lightly lived in home will be a favourite for many, so get an inspection<br/>Full fact sheet available on request.<br/>","[Lister(id='2315994', name='Christine Ewin', agent_id=None, job_title='Managing Director', url='https://www.realestate.com.au/agent/christine-ewin-2315994?cid={cid}', phone=None, email=None), Lister(id='2617210', name='Dianne Cox', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/dianne-cox-2617210?cid={cid}', phone=None, email=None)]"
137520098,https://www.realestate.com.au/sold/property-house-nsw-batehaven-137520098,Batehaven,NSW,2536,53 Edward Road,"53 Edward Road, Batehaven, NSW 2536",house,699000,3,2,3,,,1644.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,15 Nov 2021,"This single level beauty is oozing with character, stunningly presented and ready for you!<br/><br/>- 3 bedrooms plus a study.<br/>- Double garage/studio.<br/>- Spacious light filled living & dining room.<br/>- A beautiful generous sized kitchen open to the dining room.<br/>- Big entertaining deck perfect for those weekend BBQ's.<br/>- Great sized 1644m2 block with plenty of parking.<br/>- Battle-axe block with rear access to the backyard.<br/><br/>Few properties in this popular little pocket offer the options this home does and with very realistic vendors, this one will be sold...","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
