id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description
121600338,https://www.realestate.com.au/sold/property-apartment-act-braddon-121600338,Braddon,ACT,2612,428/24 Lonsdale Street,"428/24 Lonsdale Street, Braddon, ACT 2612",apartment,950000,3,3,2,178,m²,0.5,ha,BBJTZW,BORIS. - Manuka,0402907182,,27 Jan 2016,"House sized Apartment in super premiere location on Lonsdale St.<br/><br/>  First time on offer to the market, this MODE 3 property represents the ultimate opportunity to secure one of the largest and best designed apartments in Canberra City. This exquisite New York loft style apartment comprises 150sm of living and another 28sm of deck. An exceedingly rare offering, right in the heart of Canberra's trendiest and most Cosmopolitan strip.<br/><br/>  Located on the top two floors, the Penthouse has sensational views to the East across the leafy inner north and City to Mt Ainslie and Mt Pleasant. With expansive floor to ceiling glazing throughout, this apartment is always light filled and is sun drenched with the morning sun. The apartment has an amazing feel to it.<br/><br/>  On the ground floor, both the spacious living area and bedroom flow out via stackers to a generous terrace. The galley style kitchen is equipped with SMEG appliances including dish drawer dishwasher. The separate laundry is conveniently tucked away off the kitchen. A bathroom doubling as a powder room is adjacent to the bedroom.<br/><br/>  The ground floor has a 3m high rendered concrete ceiling which then opens up in the living room to create a 6m high void, giving you a totally genuine, semi-industrial warehouse effect.<br/><br/>  Heading up the contemporary open timber tread, steel and glass staircase you will land up and onto the first floor to a large, open plan study area with built in desktop. Upstairs, you will discover not one, but two absolutely huge master bedroom suites, resplendent with luxury ensuites and a seemingly endless bank of mirrored wardrobes. Both these rooms capture the  magnificent vista from every angle.<br/><br/>  All in all, this property needs to be seen to be appreciated. If you are looking for the ultimate trendy. chic pad in this uber cool precinct, then look no further.<br/><br/>  Inspection highly, highly recommended.<br/><br/>  Call BORIS. Canberra's Luxury Apartment Specialist for an exclusive viewing.","[Lister(id='1435426', name='Boris Teodorowych', agent_id='84f17337-7dc7-411c-bd5a-0a5068a11ccb', job_title='Principal', url='https://www.realestate.com.au/agent/boris-teodorowych-1435426?cid={cid}', phone=None, email=None)]"
121486710,https://www.realestate.com.au/sold/property-unit-act-braddon-121486710,Braddon,ACT,2612,201/22 Lonsdale Street,"201/22 Lonsdale Street, Braddon, ACT 2612",unit,615000,2,2,1,,,-1.0,,ORGESK,LJ Hooker - Canberra City,0262497700,,25 Jan 2016,"Situated in the very heart of Braddon with great shopping, cafes and restaurants at your doorstep, this contemporary 'Mode 3' apartment is a must to inspect.<br/><br/>High ceilings, full length windows and great light give this generous apartment a very relaxing and spacious feel. The large terrace will be a popular evening spot for dinner with friends or a drink after work. The kitchen is one you would be more likely to see in a house, with loads of work space and storage.<br/><br/>Currently renting at $650 per week and with a terrific tenant that would love to stay on you can set and forget this property as an ideal investment and possibly move in at some point and enjoy this fabulous location.<br/><br/>Property Features:<br/>- 100 sqm of open plan living + 31sqm balcony<br/>- High ceilings & full length windows<br/>- Exceptional quality window treatments<br/>- Abundant storage throughout the apartment<br/>- Kitchen with stone tops, European appliances, very generous workspaces & loads of storage<br/>- Both bedrooms with built in robes & master with generous ensuite featuring double vanity & large   shower recess<br/>- Ducted reverse cycle air conditioning + individual split systems to each bedroom<br/>- Intercom access for visitors & basement parking with storage<br/>- The Braddon & City lifestyle at your doorstep<br/>- Rates $1,286.00<br/>- Land Tax $349 per quarter <br/>- Body Corporate Fees  $2,536.00<br/>","[Lister(id='92252', name='Kaylene King', agent_id=None, job_title='Senior Sales Consultant', url='https://www.realestate.com.au/agent/kaylene-king-92252?cid={cid}', phone=None, email=None)]"
120930849,https://www.realestate.com.au/sold/property-apartment-act-braddon-120930849,Braddon,ACT,2612,1/63A Torrens Street,"1/63A Torrens Street, Braddon, ACT 2612",apartment,375000,1,1,1,,,-1.0,,UCRDEX,McGrath - Canberra,0261238000,,19 Jan 2016,"Perfectly located in a small boutique complex, just a short stroll to Braddon's shops and restaurants, this light and bright one bedroom unit is positioned on the ground floor with a large secure courtyard.<br/><br/>- One bedroom with built-in robes and courtyard access<br/>- Open plan kitchen, dining and living area<br/>- Kitchen with great storage, dishwasher and electric cooking<br/>- Central spacious bathroom with additional storage<br/>- Block out and one way blinds, intercom security, reverse cycle unit<br/>- Allocated secure car space plus storage cage<br/>- Large secure courtyard<br/>- Transport at your doorstep and only a five minute walk to the CBD<br/>- Body corporate $533.00 per quarter<br/>- Currently tenanted until 29th October for $385 per week<br/><br/>Strata levies $635pq<br/>",[]
120316865,https://www.realestate.com.au/sold/property-apartment-act-braddon-120316865,Braddon,ACT,2612,22/10 Ipima Street,"22/10 Ipima Street, Braddon, ACT 2612",apartment,374900,1,1,1,,,-1.0,,OFAAEZ,Independent Property Group - Belconnen,0262094444,,18 Jan 2016,"The Astin is perfect if you want to be close to the action in Braddon and be able to stroll to the City for work without living on top of it!<br/><br/>Offering a lifestyle of comfort and convenience, this apartment is quiet with a very high level of finish.<br/><br/>68m2 of very spacious open plan living is 20% BIGGER than the 55m2 apartments that are for sale elsewhere, and at a similar price! You'll be hard pressed to find a bigger apartment with all these features that's this new, at this price!<br/><br/>The kitchen is well-equipped boasting stainless steel appliances, a built-in microwave, an integrated dishwasher, ducted range hood, feature shelving, double bowl sink with flexible sink mixer plus plenty of bench & cupboard space.<br/><br/>The oversized bedroom is filled with natural light and has the largest walk in wardrobe for a 1 bedroom apartment offering an abundance of storage space.<br/><br/>The bathroom features full-height tiling & high quality fittings. There is also the added convenience of a separate laundry for even more storage - this is a room not a cupboard!<br/><br/>Live in owners will love the features that have not been overlooked like in other buildings, as too will investors that want to attract a quality tenant, not just any tenant.<br/><br/>The Highlights:<br/>- 5min stroll to Braddon<br/>- 10min stroll to the City<br/>- Open-plan living, dining & kitchen area<br/>- Stainless steel kitchen appliances & stone bench tops<br/>- Oversized bedroom complete with walk-in robe<br/>- Spacious bathroom with large shower & quality fittings<br/>- Full laundry room, not a cupboard<br/>- Reverse cycle air conditioning<br/>- Fully equipped gym & swimming pool<br/>- Restricted building and basement parking access<br/>- Lift access & intercom<br/><br/>The Essentials:<br/>- 68m2 of living<br/>- Rates: $894 p.a. approx.<br/>- Land tax: $1,043 p.a. approx<br/>- Strata fees including admin and sinking fund: $2,641 p.a. approx.",[]
121209622,https://www.realestate.com.au/sold/property-apartment-act-braddon-121209622,Braddon,ACT,2612,20/16 Batman Street,"20/16 Batman Street, Braddon, ACT 2612",apartment,360000,1,1,1,,,-1.0,,OSXDTI,Luton Properties - Woden,(02)62871600,,04 Jan 2016,"Living within easy reach of the City Centre and blended with privacy and an outlook onto a tree-lined boulevard, this first floor apartment offers a haven of calmness and comfort.  <br/><br/>Positioned on a corner to take full advantage of the light filled living areas with a northerly aspect to the front and featuring a modern kitchen with Miele dishwasher, an electric cook top and oven and microwave hutch.  <br/><br/>The neutral decor allows plenty of scope to add your own personal touches to the colour scheme and the fixtures and fittings are of exceptional quality.  <br/><br/>The bedroom has a walk through robe with access to the 2-way style bathroom and laundry facilities.   There is a linen press in the hall for storage.<br/><br/>Ducted reverse cycle air conditioning ensures year round temperature control and the balcony is the perfect spot to enjoy your free time on the weekend.<br/><br/>Car accommodation is provided by an undercover single allocated car space with a storage cage. <br/><br/>This apartment has been very well maintained by the original owner and has immaculate presentation.  <br/><br/>Just footsteps away, you will find the City Centre with its vibrant shopping precinct with restaurants, cafes, cinema complex and gyms.  <br/><br/>The suburb of Braddon is named after Sir Edward Braddon, a Federalist, legislator and a participant in the writing of the Australian Constitution.  <br/><br/>Features:<br/>Easy reach of the city centre<br/>Corner position on the first floor with light filled living areas<br/>North facing balcony<br/>Kitchen with dishwasher, electric cook top and oven<br/>Bedroom with walk through robe<br/>2-way bathroom with laundry facilities<br/>Ducted reverse cycle air conditioning<br/>Single allocated car space with storage cage<br/>Foxtel connectivity<br/><br/><br/>EER 4<br/>Body corporate levies $1,634.04 every fourth month<br/>Rates $223 per quarter<br/>Living space 62.5 sqm approx<br/>Land value (entire block): $8,235,000 (approx)<br/>Land size (entire block): 4,645 sqm (approx)<br/>    ",[]
121547662,https://www.realestate.com.au/sold/property-apartment-act-braddon-121547662,Braddon,ACT,2612,6/69 Torrens Street,"6/69 Torrens Street, Braddon, ACT 2612",apartment,420000,1,1,1,73,m²,-1.0,,OUALVR,Independent Property Group Woden & Weston Creek - PHILLIP,0262095000,,01 Jan 2016,If you're looking for a spacious one bedroom study in a boutique development and close to the café precinct of Braddon then this is the one.<br/><br/>True north facing this two story Townhouse is in a block of just 8 and has huge main bedroom upstairs with abundance of storage space and bathroom with separate toilet plus the added value of a large usable balcony off the bedroom.<br/><br/>Also upstairs is a wall of cupboards with adjustable shelving and hanging space combined with a built in study nook.<br/><br/>Two separate living areas downstairs have the ability to utilize one of the spaces as a dining room with the other used as a living area flowing out to a very sizable private leafy courtyard perfect for extended entertaining area and ideal having breakfast or dining with your friends and family.<br/><br/>The fully equipped kitchen comes with stone bench tops stainless steel appliances gas cooktop and the laundry has a toilet on the ground floor level as well.<br/><br/>Features include:<br/>•Small development only 8<br/>•Single underground carpark with storage<br/>•Storage under staircase<br/>•Reverse cycle heating and cooling x 2<br/>•Full length balcony plus courtyard<br/>•Roman blinds throughout<br/>•Study desk built in<br/>•EER :5<br/>•Body corporates : $3500 p.a. approx,"[Lister(id='1251403', name='Andrew Nelson', agent_id='ad05ede4-320a-4af8-8596-7b738e2bc978', job_title=None, url='https://www.realestate.com.au/agent/andrew-nelson-1251403?cid={cid}', phone=None, email=None)]"
121454226,https://www.realestate.com.au/sold/property-apartment-act-braddon-121454226,Braddon,ACT,2612,618/74 Northbourne Avenue,"618/74 Northbourne Avenue, Braddon, ACT 2612",apartment,450000,2,2,1,,,-1.0,,ORGESK,LJ Hooker - Canberra City,0262497700,,23 Dec 2015,"Perfectly positioned on the door step of the CBD, high up on the 6th floor with panoramic views to Telstra tower and over the tree tops towards Canberra stadium. <br/><br/>Currently managed by Medina (can be removed from scheme), this fantastic 2 bedroom ensuite apartment has been recently updated. New carpets, drapes, lights, beds and some furniture are just a few of the new additions. <br/><br/>Move in and enjoy the great location, walking distance to Braddon's hip dining precinct or keep as an investment and collect the rental return.<br/><br/>Open for the first time this Saturday. EER 6<br/><br/>Features:<br/>- Views to Telstra Tower and tree tops towards Bruce<br/>- Updated furniture, carpet, drapes and lights<br/>- Manage by Medina or Move In <br/>- 2 bedrooms both with built-in robes<br/>- Balcony access from main bedroom and open plan living<br/>- Reverse cycle air con units<br/>- Combined bathroom/laundry<br/>- Ensuite with corner spa and full height tiling<br/>- Basement car space<br/>- Lift access, Pool & Spa, Gym, Sauna & BBQ area to complex<br/>- Walk to ANU, City Centre & Braddon's dining precinct<br/>- Close to public transport<br/>",[]
121014002,https://www.realestate.com.au/sold/property-apartment-act-braddon-121014002,Braddon,ACT,2612,608/74 Northbourne Avenue,"608/74 Northbourne Avenue, Braddon, ACT 2612",apartment,438000,2,2,1,,,-1.0,,RIGDIC,Luton Properties - Dickson,0261763466,,23 Dec 2015,"Be part of the booming new ""Braddon Lifestyle"", with this superb two bedroom ensuite apartment that is sure to impress even the most discerning buyers.<br/>The property is situated in the sixth floor of the inner city ""Medina"" serviced apartment complex, and is positioned in a very desirable external corner position, boasting views from all rooms including a bay window in the spacious kitchen. Our current owners have just refurbished the property to a very high standard (required by ""Medina"") including new paintwork, stylish soft furnishings, new carpets, designer bed heads and new furniture throughout.<br/><br/>""Medina"" currently manages the apartment in a rental pool and very good fixed returns are provided to the owners. You have the option to leave the property in the rental pool and keep obtaining a very good return or remove from the pool and live in yourself. The building is maintained to a very high standard both inside and outside, and access is provided to a sparkling north facing heated swimming pool, plus a fully equipped gymnasium and sauna to ensure you maintain good health and a healthy glow. Reverse cycle air conditioning is also included together with secure undercover parking. Stamp duty on investment properties purchased in the ACT is generally tax deductible if maintaining the property as a rental proposition. (Stamp Duty is not deductible on NSW properties due to freehold system of land tenure in NSW)<br/><br/>Features Include:<br/><br/>• Two bedroom recently renovated apartment ( 82m2 living + balcony )<br/>• Light and airy stylish interior<br/>• Sited on an external corner of the complex<br/>• Sixth floor location with views from every window including the kitchen<br/>• Master bedroom with ensuite bathroom and spa bath<br/>• Stylish furniture included<br/>• Spacious kitchen with dishwasher and bay window<br/>• Reverse cycle air conditioning<br/>• Beautiful north facing heated swimming pool with bbq facilities<br/>• Gymnasium and sauna<br/>• Proposed new light rail system at your doorstep<br/>• 5 minute walk to ""Canberra Centre"" shopping precinct, restaurants and movie theatres<br/>• In the heart of Canberra's CBD<br/>• Excellent live in or investment opportunity, park the car and walk to work option<br/>• Currently in the "" Medina "" rental pool showing good fixed rental returns<br/>• Can be removed from the rental pool if wishing to live in yourself<br/>• 24/7 very friendly and secure concierge service<br/>• Secure under cover parking with lift access<br/>• Excellent local public transport available, with Canberra to Sydney coach service 200 metres from complex<br/><br/>EER: 6 <br/>Land Rates: $1,078 pa (approx.)<br/>Land Value: $55,303 (approx.)<br/>    ",[]
118080759,https://www.realestate.com.au/sold/property-house-act-braddon-118080759,Braddon,ACT,2612,28 Wakefield Avenue,"28 Wakefield Avenue, Braddon, ACT 2612",house,850000,4,2,3,156.72,m²,669.0,m²,AXKTCN,The Real Estate Shop,0262313100,,11 Dec 2015,"This beautiful 4 bedroom spacious home, located in the inner north has recently had a transformation, offering a stunning home with nothing to do.<br/>Improvements include polished hardwood flooring, renovated bathroom, contemporary light fittings, new carpet and freshly painted inside and out. The finishes are truly stunning.<br/><br/>Whilst the property has been renovated, the beautiful character has been retained. Featuring double brick construction, terracotta tiled roof, large timber windows, high ceilings and ornate cornices which add to the traditional feel.<br/><br/>The location is very convenient, within walking distance to the Braddon Shops where you can indulge in the Lonsdale Street lifestyle of great coffee, food and boutiques. The Dickson Shops, schools, Ainslie Shops and public transport are also in close proximity either by foot or bike.<br/><br/>Features:<br/>*4 bedrooms all a great size<br/>*Main bathroom has recently been renovated<br/>*Two toilets<br/>*Two showers<br/>*Downstairs separate laundry <br/>*Large north facing living areas<br/>*Separate study/hobby room<br/>*Updated kitchen with plenty of storage and bench space<br/>*Full external and internal fresh coat of paint<br/>*Beautiful polished hardwood flooring<br/>*New carpet<br/>*Reverse cycle heating and cooling<br/>*Cozy fire place<br/>*Double linen press<br/>*Secure backyard<br/>*Two under house storage rooms, providing plenty of storage. Suitable for a cellar<br/>*Double garage<br/>*Traditional double brick construction.<br/>*RZ4 block<br/>*Nothing to do but enjoy a stunning renovated property in the inner north.<br/><br/>For a renovated property still featuring its traditional beauty in a great location call our 24 hour Home Buyer Hotline now on 6231 3100.<br/><br/>Always Open for Inspection at a time to suit you. <br/><br/>If you want to buy and are having difficulty finding the right home try our free Home Finder service. Just call 6231 3100 and we will do the rest.","[Lister(id='821875', name='Real Estate Shop', agent_id=None, job_title='The Real Estate Shop Team', url=None, phone=None, email=None)]"
121494926,https://www.realestate.com.au/sold/property-serviced+apartment-act-braddon-121494926,Braddon,ACT,2612,48/84 Northbourne Avenue,"48/84 Northbourne Avenue, Braddon, ACT 2612",serviced-apartment,188000,1,1,1,,,-1.0,,OUALVR,Independent Property Group Woden & Weston Creek - PHILLIP,0262095000,,11 Dec 2015,"Superbly located & only a short stroll from the City centre, this fourth floor, fully furnished serviced apartment offers an outstanding investment opportunity for someone seeking a high return with a low purchase price & operating costs.<br/>With a dwelling size of 55 square metres, this well-designed one bedroom property has a generous study area as part of the spacious bedroom. The generous open plan living area is complemented by tasteful decor & furnishings, reverse cycle air conditioning, attractive main bathroom, cupboard-style laundry, a practical ergonomic kitchen, & inviting balcony to enjoy the cosmopolitan hub.<br/>Some of the many advantages include comparatively low strata fees, affordable land tax, nil vacancy to the owners, plus no management fees. The managing group (Mantra) pays the bulk of the maintenance fees as well.<br/>This is a minimal hassle investment for owners, with a mouth-watering gross return of $18609 per annum. Leased until October 2018 with an additional 5 year option, it provides long term security for investors. The complex includes a gym, indoor pool, restaurant, bar, lounge areas, sauna, conference facilities & guest parking.<br/>A designated under croft car space comes with this apartment - some of the other apartments within this development do not have this valuable feature.<br/>A copy of the management agreement, a hand out explaining in simple terms how it operates, & an information sheet showing all running costs may be made available on request. The complex began operation in 1998. <br/>*Please note - investment only. Not for residential use.",[]
121189742,https://www.realestate.com.au/sold/property-apartment-act-braddon-121189742,Braddon,ACT,2612,106/17 Dooring Street,"106/17 Dooring Street, Braddon, ACT 2612",apartment,445000,2,2,2,94,m²,-1.0,,SENSYY,Independent - Inner North & City,0262094000,,07 Dec 2015,"Located in the vibrant & rapidly evolving suburb of Braddon, discover this spacious, single level, 2 bedroom plus study apartment in the ever popular ‘Valonia’ complex. Featuring a large 94m2 of living plus a 46m2 terrace, you will appreciate the extra size on offer inside & out. <br/>The modern kitchen offers high quality finishes with stone bench tops & stainless steel appliances (including a dishwasher) & overlooks the open plan meals & living area. A large terrace opens off the living areas, allowing for seamless indoor & outdoor entertaining & increasing your usable space.  The outdoor space allows plenty of room for a BBQ & dining table plus a separate lounge & coffee table set up, with space left over to create your own greenery with pots & plants which is not normally associated with unit living.<br/><br/>The main bedroom features a private ensuite, while both bedrooms include mirrored sliding door wardrobe space. Each bedroom is generous in size & easily accommodates a queen bed. Two allocated car spaces & additional storage space in the form of a lockable enclosure are provided in the basement. Intercom access is available for your guests & the complex offers numerous undercover visitor car parks to keep their vehicles off the street. The ‘Valonia’ development also offers residents use of the on-site gym & BBQ facilities.<br/><br/>Perfectly positioned on the fringe of the City, this apartment is currently vacant & the owners are happy to consider flexible settlement options. With Christmas just around the corner, early access to move in now or to simply store furniture can be arranged if required. If you can’t make the next scheduled open home & would like to arrange a private inspection please contact us at anytime, we are here to help.<br/><br/>If you would like to know the sell price for this property as soon as it exchanges, please SMS ‘Valonia’ to 0403 215 246.<br/><br/>Features overview: <br/>Modern, 2 bedroom ensuite apartment on the ground floor <br/>EER of 6 stars<br/>Fully single level throughout<br/>Kitchen offers stone bench tops & stainless steel appliances plus dishwasher<br/>Main bedroom has 3 mirrored robes, cupboard & ensuite<br/>Bedroom 2 has a 2 door mirrored, sliding robe <br/>Large, functional, 46m2 terrace with external water & power<br/>High ceilings in the open plan living & meals area<br/>Study nook with bench, power & internet port away from the living areas<br/>2 x split system, reverse cycle air conditioning units<br/>Space saver laundry with dryer included<br/>Two allocated car spots in the basement plus a Colourbond storage enclosure<br/>On-site gym & BBQ facilities<br/>Convenient location walking distance to the city<br/>Pet friendly complex (subject to body corporate notification)<br/>",[]
121284318,https://www.realestate.com.au/sold/property-house-act-braddon-121284318,Braddon,ACT,2612,41 Batman Street,"41 Batman Street, Braddon, ACT 2612",house,1250000,4,2,2,,,1067.0,m²,RIGDIC,Luton Properties - Dickson,0261763466,,05 Dec 2015,"Greeted by an inviting entrance porch from which to enjoy the cottage and rose gardens, you will be inspired the moment you enter the light filled home of original c1927 period charm with seamless modern updates. A unique and picturesque streetscape, as the bird flies, with Mount Ainslie and the City at either end is an enviable position to live. As inspired by Walter Burley Griffin in the original plan for a 'Garden City', wide verges planted with Atlas Mountain Cedar's, characterise his vision of a healthy urban environment set in a garden setting.<br/><br/>Encompassing the spirit of old Canberra, the character and texture of the original cottage remains, further enhanced and sympathetically extended to now embrace spacious flowing spaces designed for modern family living.<br/><br/>This much-loved and impeccably maintained property showcases exquisite period details and contemporary updates with generously proportioned spaces throughout. Very few opportunities present to acquire such a timelessly beautiful brick heritage home set on a magnificent 1067m² allotment in the highly sought-after Braddon Precinct. The beautiful original facade and front porch leads to an entrance hall which adjoins the front lounge room and feature main bedroom. The elegant period features remain perfectly preserved, with character found in the high battened ceilings, terracotta roof tiles, original timber detailing, sash hung timber windows and two original fireplaces. A flexible floor plan of four bedrooms, study/fifth bedroom, separate front lounge, and flowing open plan areas has been designed for ultimate ease of living.<br/><br/>The home affords delightful garden aspects viewed through beautiful timber sash windows and glass doors which seamlessly integrate the indoor living spaces to the leafy outdoors. The north facing living areas open to a red brick terrace and spill to magnificently established gardens. A sprawling apple tree takes pride of place and provides a gorgeous shady canopy for hot summer days. Vegetable plots, picture perfect cubby house and established fruit trees create a thriving kitchen garden and holistic urban dwelling which completes the lifestyle on offer.<br/>Located in the heart of Canberra and surrounded by iconic early Canberra architecture and heritage precincts, the property is within walking distance to the exciting and vibrant Braddon Precinct, the City, Mt Ainslie Reserve and Lake Burley Griffin.<br/><br/><br/>Features include:<br/>•	Brilliantly located close to the City and Braddon Precinct<br/>•	Sizeable, private 1067 m² (approx.), established leafy garden block<br/>•	192 m² living area (approx.)<br/>•	Separate front lounge and main bedroom with high battened ceilings and open fireplace<br/>•	Modern kitchen with dishwasher and gas cooking, generous storage and large separate laundry<br/>•	Flexible floor plan allowing for four/five bedrooms, large main bedroom retreat with walk in robe and en suite, study/fifth bedroom<br/>•	Two bathrooms and en suite<br/>•	Generous storage throughout including linen cupboard, built in robes<br/>•	Garden design provides for established plantings and private hedge, fruit trees, cottage gardens, roses, alfresco paved terrace and vegetable plots<br/>•	Ducted gas heating<br/>•	Double carport under the roofline of the home, gated driveway and secure gardens<br/>•	Original single garage remains<br/>•	Braddon is located in the 'Inner North' of Canberra, adjacent to the city Centre known as Civic, providing convenient access to transport, the CBD, substantial recreation, entertainment and community facilities.<br/>•	Brilliant location within walking distance to a wide selection of cafes and restaurants, Ainslie Shops, Gorman House Markets, the Australian War Memorial, Lake Burley Griffin, the City Centre and the exciting Braddon Precinct.<br/><br/>EER:  0<br/>Land Size:  1067m²<br/>Land Value:  $654,000<br/>Land Rates: $3,774pa (approx.)<br/>    ",[]
120936949,https://www.realestate.com.au/sold/property-apartment-act-braddon-120936949,Braddon,ACT,2612,27/16 Doonkuna Street,"27/16 Doonkuna Street, Braddon, ACT 2612",apartment,486500,2,2,2,,,-1.0,,RIGDIC,Luton Properties - Dickson,0261763466,,02 Dec 2015,"This lovely two bedroom ensuite first floor apartment is set in one of the nicest positions in the complex. This light-filled property features lovely spacious open plan living, a superb kitchen with stone bench tops (including an island bench), an abundance of storage and quality Miele appliances. The bathrooms are simply exquisite and both of the bedrooms are a great size with each boasting built-in robes and the master a terrific ensuite.<br/><br/>A large balcony off the living area provides you with the perfect place for barbecues, a quiet relaxing drink or that morning or afternoon coffee whilst taking in the lovely views and magic outlook to the large leafy internal courtyard area and glorious Mount Ainslie. This apartment enjoys the feeling of space and openness around you as it is not directly facing into other apartments within the complex.<br/><br/>Set in a quality development with two secure carparks under plus storage and in a brilliant position just a short stroll to the Canberra Centre, government departments, Glebe Park and public transport. Ideal for the home owner or astute investor, this apartment is well worthy of your inspection.<br/><br/>Features include:<br/><br/>• Superb first floor two bedroom ensuite apartment<br/>• Fabulous location just a short stroll from the city and its lovely surrounds<br/>• Views through to Mount Ainslie<br/>• Set in a quality complex<br/>• One of the nicest positions in the development<br/>• Leafy outlook<br/>• Spacious open plan living<br/>• Striking kitchen with stone benchtops and Miele appliances<br/>• Built-in robes to both bedrooms<br/>• Master bedroom with ensuite<br/>• Ducted reverse-cycle heating/cooling<br/>• Quality fittings throughout<br/>• Large balcony with a fabulous outlook to the internal courtyard and beyond<br/>• Two secure undercover car spaces plus storage<br/>• Currently tenanted<br/><br/>EER: 6<br/>Land Rates: $1,287.8 pa (approx.)<br/>Land Value: $131,760 (approx.)<br/>Body Corporate: $4,576 pa (approx.)<br/>    ",[]
120935613,https://www.realestate.com.au/sold/property-apartment-act-braddon-120935613,Braddon,ACT,2612,36/43 Ijong Street,"36/43 Ijong Street, Braddon, ACT 2612",apartment,585000,3,2,2,,,-1.0,,BYRXFW,Hayman Partners - Canberra,0262824488,,20 Nov 2015,"For those that appreciate space, style and comfort this impressive apartment offers an easy care lifestyle right in the heart of Canberra. The elevated, top floor position within this quiet street offers a tranquil setting for relaxed living and entertaining. <br/><br/>Tastefully updated, the enormous open plan design comprises of a generous dining and lounge area opening out to a north facing balcony with leafy parkland views. Adjoining the living areas is a well appointed modern kitchen with stone bench tops, glass splash-back, 900mm stainless steel oven, induction cook top and plenty of storage.<br/><br/>Accommodation is provided by three generous bedrooms all with built-in-robes and segregated master bedroom with ensuite and walk-in-robe. <br/><br/>Enjoy the benefits of this central city location just moments to the buzzing Lonsdale Street pubs and eateries, the ANU as well as the many restaurants, shops and offices of the City and Dickson. A healthy lifestyle awaits with the riding and walking trails of Mt Ainslie at your doorstep.<br/><br/>Large 139 sqms of living space approximately<br/>Top floor, two storey apartment<br/>Views to Mt ainslie<br/>Northerly aspect to living area, master bedroom and second bedroom<br/>Huge bedrooms<br/>New built in robes in bedrooms 2 and 3<br/>Private balconies off bedroom 2 and 3<br/>Segregated large master bedroom with ensuite and walk-in-robe<br/>Open-plan living<br/>Modern kitchen with stone bench tops and glass splash back<br/>Stainless steel dishwasher<br/>Induction cook top<br/>Secure parking under<br/>Overlooking the tranquil local park and playground <br/>Close proximity to Mt Ainslie and Mt Majura<br/>Close to Lonsdale Street<br/>Inner-city location<br/>Walking distance to Canberra’s CBD<br/>Well maintained complex with private courtyard space<br/>Body corporate fees: $1429 / quarter approximately","[Lister(id='1210567', name='Brett Hayman', agent_id=None, job_title='Principal/Director', url='https://www.realestate.com.au/agent/brett-hayman-1210567?cid={cid}', phone=None, email=None), Lister(id='1210563', name='Martin Faux', agent_id=None, job_title='Sales Consultant', url='https://www.realestate.com.au/agent/martin-faux-1210563?cid={cid}', phone=None, email=None)]"
120512937,https://www.realestate.com.au/sold/property-apartment-act-braddon-120512937,Braddon,ACT,2612,7/57 Torrens Street,"7/57 Torrens Street, Braddon, ACT 2612",apartment,407500,2,1,2,,,-1.0,,RIGBEL,Luton Properties - Belconnen,0261763420,,11 Nov 2015,"Perfectly located within walking distance to the vibrant and evolving Braddon precinct and Civic, this spacious 2 bedroom and two living area ground floor unit accentuates convenience and inner city living at its best. This versatile residence is ideal for a first home, professional couple, retirees seeking to downsize and travel, or an investment in a sought after central location. Offerd for sale with the option of vacant or furnished.<br/><br/>Relax on the private and sheltered rear patio, and the secure entrance is right next to your front door, no stairs to battle with ensures this accessible gem will remain both sought after and a sound long term investment.<br/><br/>This fantastic location between Northbourne Ave and Limestone Ave offers excellent commuting options and the benefit of being opposite open space and Haig Park nearby. Leave the cars at home in the secure double car space and walk, ride a bike or bus it around town.<br/><br/>Our genuine vendor has instructed us to submit all offers and requires a timely sale so be quick and inspect and make an offer.<br/><br/>At a glance<br/>* Two seperate living zones<br/>* Two bedrooms with built in robes<br/>* Ground floor easy access<br/>* Two secure parking spaces and storage space<br/>* Option of furnished or vacant<br/>* Vacant possession<br/>* Ideal rental investment ready for immediate start<br/>    ","[Lister(id='1010971', name='Charles Blackney', agent_id='d2acca1a-7cdd-4777-8a04-4ec5e195620e', job_title='Sales Consultant', url='https://www.realestate.com.au/agent/charles-blackney-1010971?cid={cid}', phone=None, email=None)]"
