id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description
135370594,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-135370594,Malua Bay,NSW,2536,1 Pyang Avenue,"1 Pyang Avenue, Malua Bay, NSW 2536",house,580000,3,2,2,,,797.0,m²,PLBPQR,Blackshaw Coastal - BATEMANS BAY,0244724758,,07 May 2021,"This much-loved coastal home has been loved by several generations of the same family who have many happy memories of holidays at the Coast. It has a flexible floor plan ideal for extended family and is an ideal holiday home, investment opportunity or permanent living.  Ideally located at the end of a quiet cul de sac with a large wrap round deck to enjoy sea breezes and ocean vistas.  It is a short 500 metre walk to the stunning beaches at McKenzie's and Pretty Bay.<br/><br/>The tri level solid built home features versatile living, with separate living rooms over two levels and a functional kitchen with adjacent dining room and direct access out to wrap around balcony to soak in the gorgeous, elevated views and sea breezes. <br/><br/>Comprising three bedrooms and two bathrooms, one with separate toilet. Plus, additional loft room upstairs, ideal for overflow of guests or teenager's retreat.<br/><br/>Other features include: <br/>- Large low maintenance backyard<br/>- 797m2 block<br/>- Double garage with internal access<br/>- Timber floors<br/>- High ceilings<br/>- Bathtub<br/>- Fully fenced yard<br/>- Ample space for boat and/or caravan<br/><br/>Only a short drive to Malua Bay shops, restaurants, and cafes. The townships of Batemans Bay and Moruya are a 15 minute drive, as is Moruya Airport.","[Lister(id='2545850', name='Pat Jameson', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/pat-jameson-2545850?cid={cid}', phone=None, email=None)]"
124708058,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-124708058,Malua Bay,NSW,2536,42 Wattlebird Way,"42 Wattlebird Way, Malua Bay, NSW 2536",house,697500,4,2,2,,,627.0,m²,ELDBAU,Elders Real Estate - Batemans Bay,(02)44721488,,05 May 2021,"Open plan, north facing family home overlooking nature reserve in popular Malua Bay.<br/> <br/>The living area features 2.7m ceilings and lovely mixed hardwood floors flowing through to the kitchen, dining and alfresco area. Three bedrooms upstairs, all with built ins, the master offers a spacious ensuite, the 4th bedroom / home office is downstairs with built in storage and has plumbing in place for kitchenette etc. <br/><br/>Large double garage with extra storage. Walking distance to beaches, cafes and supermarket. Be quick, homes in this price range in Malua Bay don't last long.<br/><br/>Land size: 627sqm<br/>Council rates: $2531.62 p/a<br/>Zoning: R2 Low Density Residential","[Lister(id='2540874', name='Luke Allan', agent_id='4cb01c0f-0d66-4415-ba51-5649c2e02287', job_title='Director', url='https://www.realestate.com.au/agent/luke-allan-2540874?cid={cid}', phone=None, email=None)]"
135686742,https://www.realestate.com.au/sold/property-house-nsw-jeremadra-135686742,Jeremadra,NSW,2536,3 Bimbimbie Road,"3 Bimbimbie Road, Jeremadra, NSW 2536",house,760000,4,2,0,,,2.06,ha,DLMSEJ,Adore Residential - BATEMANS BAY,0412907002,,04 May 2021,"Located on a private road close to Mogo Village and all the benefits of Batemans Bay, Moruya and of course the beautiful south coast beaches.<br/>Welcome to this impressive modern designed home that offers flexibility of lifestyle and comfort for everyone.  Four large bedrooms plus a separate office.  Family sized bathroom and double shower in the ensuite.  Large W.I.R. and B.I.R's as well. Practical laundry with easy access to outside.  Deep linen cupboard and extra wide passageway.  Double glazed windows just to mention a few of the extra features this home contains.<br/>Plenty of space around you to create your own rural environment.   Room for the shed (current DA approval for 10x10 shed)  Veggie garden, Chickens, Pets, and more of the things you will like having with your new home.<br/>What a kitchen! Deep bench space and plenty of drawers, pantry, dishwasher, induction cooking, oven includes air fryer, it's fabulous.<br/>Under the main roof is a spacious entertainment area, polished concrete flooring and huge industrial sized fan complement this area.  With outdoor kitchen sink, room for the pizza oven, and of course so much room to relax, entertain or just enjoy the northern aspect with an outlook to the bush over a small fenced grassed area.<br/>Curently an unapproved sleepout could be ideal for storage.<br/>Fencing of the property is commencing shortly.<br/>Well worth viewing you will be impressed.<br/><br/>","[Lister(id='2598850', name='Nola Debney', agent_id=None, job_title='Principal', url='https://www.realestate.com.au/agent/nola-debney-2598850?cid={cid}', phone=None, email=None)]"
202979590,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-202979590,Malua Bay,NSW,2536,652 The Ridge Road,"652 The Ridge Road, Malua Bay, NSW 2536",residential-land,525000,,,,,,0.77,ha,PLBPQR,Blackshaw Coastal - BATEMANS BAY,0244724758,,04 May 2021,"Perfect for those seeking to create their own coastal retreat, this lovely vacant parcel of land offers a private setting with gorgeous distant ocean views to the Tollgate Island. The land is mostly cleared with a level building envelope and sealed driveway ready for you to build your dream home. <br/><br/>Ideally positioned to capture the much sought-after northerly aspect and to enjoy the tranquillity on offer whilst being within close proximity to the beaches, several schools and local shops.<br/><br/>The 1.90 acres of land offers idyllic surrounds featuring fencing to three sides, a large carport and an underground 126,000 litre water tank.<br/>Positioned approx. 12 minutes from Batemans Bay town centre, 19 minutes Moruya Township and 15 minutes to Moruya Airport. <br/><br/>Land size - 7728m2<br/>Rates - $1,368.56","[Lister(id='2545850', name='Pat Jameson', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/pat-jameson-2545850?cid={cid}', phone=None, email=None)]"
203001550,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-203001550,Malua Bay,NSW,2536,Lot 50 Banksia Grove,"Lot 50 Banksia Grove, Malua Bay, NSW 2536",residential-land,269000,,,,,,-1.0,,XVWZMF,LJ Hooker - MALUA BAY,0244712344,,04 May 2021,"This is where you want to be! Boutique land estate only a short distance from shops, beautiful surf beaches and the bowling club. Some blocks with filtered views. So why not immerse yourself in coastal vibes.<br/><br/>STAGE 3<br/><br/>LOT 42 (1044.2sqm) - SOLD<br/>LOT 43 (716.8sqm) -  SOLD<br/>LOT 44 (1053.2sqm) - UNDER OFFER<br/>LOT 45 (851.9sqm) - $285,000<br/>LOT 46 (788.5sqm) - $285,000<br/>LOT 49 (978.8sqm) - UNDER OFFER<br/>LOT 50 (1039.2sqm) - UNDER OFFER<br/>LOT 51 (916.9sqm) - UNDER OFFER<br/>LOT 52 (1052.8sqm) - UNDER OFFER<br/>LOT 53 (997sqm) - UNDER OFFER<br/>LOT 54 (1052.4sqm) - UNDER OFFER<br/>LOT 55 (951.2sqm) - UNDER OFFER<br/>LOT 56 (1312.4sqm) - UNDER OFFER<br/>","[Lister(id='2303430', name='Karen Herrick', agent_id=None, job_title='Licensed Sales Agent / Auctioneer / Licensed Stock & Station Agent', url='https://www.realestate.com.au/agent/karen-herrick-2303430?cid={cid}', phone=None, email=None)]"
203001542,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-203001542,Malua Bay,NSW,2536,Lot 49 Banksia Grove,"Lot 49 Banksia Grove, Malua Bay, NSW 2536",residential-land,259000,,,,,,-1.0,,XVWZMF,LJ Hooker - MALUA BAY,0244712344,,04 May 2021,"This is where you want to be! Boutique land estate only a short distance from shops, beautiful surf beaches and the bowling club. Some blocks with filtered views. So why not immerse yourself in coastal vibes.<br/><br/>STAGE 3<br/><br/>LOT 42 (1044.2sqm) - SOLD<br/>LOT 43 (716.8sqm) -  SOLD<br/>LOT 44 (1053.2sqm) - UNDER OFFER<br/>LOT 45 (851.9sqm) - $285,000<br/>LOT 46 (788.5sqm) - $285,000<br/>LOT 49 (978.8sqm) - $259,000<br/>LOT 50 (1039.2sqm) - $269,000<br/>LOT 51 (916.9sqm) - $259,000<br/>LOT 52 (1052.8sqm) - UNDER OFFER<br/>LOT 53 (997sqm) - UNDER OFFER<br/>LOT 54 (1052.4sqm) - UNDER OFFER<br/>LOT 55 (951.2sqm) - $249,000<br/>LOT 56 (1312.4sqm) - UNDER OFFER<br/>","[Lister(id='2303430', name='Karen Herrick', agent_id=None, job_title='Licensed Sales Agent / Auctioneer / Licensed Stock & Station Agent', url='https://www.realestate.com.au/agent/karen-herrick-2303430?cid={cid}', phone=None, email=None)]"
136095362,https://www.realestate.com.au/sold/property-house-nsw-moruya+heads-136095362,Moruya Heads,NSW,2537,12 Spinnaker Place,"12 Spinnaker Place, Moruya Heads, NSW 2537",house,695000,3,2,2,,,0.49,ha,XVWZMF,LJ Hooker - MALUA BAY,0244712344,,03 May 2021,"Well maintained brick veneer home with 3 bedrooms, ensuite and double lock up garage on 4934sqm (just over 1 acre). 2 large living areas, combustion fire, r/c air cond, with the rarity of being on town water and giving you the privacy that only acreage offers. Only 8.3 kms from Moruyas shops cafes and markets, boat ramp 3 streets away and don't forget the smashing beaches and river just around the corner. Call now for an inspection.<br/>","[Lister(id='2303430', name='Karen Herrick', agent_id=None, job_title='Licensed Sales Agent / Auctioneer / Licensed Stock & Station Agent', url='https://www.realestate.com.au/agent/karen-herrick-2303430?cid={cid}', phone=None, email=None)]"
203001562,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-203001562,Malua Bay,NSW,2536,Lot 51 Banksia Grove,"Lot 51 Banksia Grove, Malua Bay, NSW 2536",residential-land,259000,,,,,,-1.0,,XVWZMF,LJ Hooker - MALUA BAY,0244712344,,30 Apr 2021,"This is where you want to be! Boutique land estate only a short distance from shops, beautiful surf beaches and the bowling club. Some blocks with filtered views. So why not immerse yourself in coastal vibes.<br/><br/>STAGE 3<br/><br/>LOT 42 (1044.2sqm) - SOLD<br/>LOT 43 (716.8sqm) -  SOLD<br/>LOT 44 (1053.2sqm) - UNDER OFFER<br/>LOT 45 (851.9sqm) - $285,000<br/>LOT 46 (788.5sqm) - $285,000<br/>LOT 49 (978.8sqm) - UNDER OFFER<br/>LOT 50 (1039.2sqm) - UNDER OFFER<br/>LOT 51 (916.9sqm) - UNDER OFFER<br/>LOT 52 (1052.8sqm) - UNDER OFFER<br/>LOT 53 (997sqm) - UNDER OFFER<br/>LOT 54 (1052.4sqm) - UNDER OFFER<br/>LOT 55 (951.2sqm) - UNDER OFFER<br/>LOT 56 (1312.4sqm) - UNDER OFFER<br/>","[Lister(id='2303430', name='Karen Herrick', agent_id=None, job_title='Licensed Sales Agent / Auctioneer / Licensed Stock & Station Agent', url='https://www.realestate.com.au/agent/karen-herrick-2303430?cid={cid}', phone=None, email=None)]"
135586106,https://www.realestate.com.au/sold/property-house-nsw-broulee-135586106,Broulee,NSW,2537,8 Martin Place,"8 Martin Place, Broulee, NSW 2537",house,850000,3,2,2,,,-1.0,,ZPCANU,Fraser/Gray Real Estate - Broulee,0244716444,,28 Apr 2021,Showcasing a superior combination of indoor and outdoor spaces. This cleverly configured three bedroom single level home is defined by clean lines and a wonderful sense of depth.<br/>The master bedroom includes a walk-in robe and ensuite with built-ins in the other 2 bedrooms. There is a media room that could be a 4th bedroom.<br/>The user-friendly kitchen with open plan dining and family room leads you out onto a covered alfresco area overlooking the inground pool.<br/>The double garage has ample storage and a built-in work station suitable for your hobbies.<br/>Ideally located just a comfortable flat walk to the beach and close to local schools. This fantastic property offers the perfect serene lifestyle opportunity. <br/>,"[Lister(id='19802', name='Peter Asbury', agent_id=None, job_title=None, url='https://www.realestate.com.au/agent/peter-asbury-19802?cid={cid}', phone=None, email=None)]"
135865854,https://www.realestate.com.au/sold/property-townhouse-nsw-moruya+heads-135865854,Moruya Heads,NSW,2537,3/13-15 Native Way,"3/13-15 Native Way, Moruya Heads, NSW 2537",townhouse,360000,2,2,1,,,-1.0,,LEFHQM,LJ Hooker Moruya & Tuross Head - MORUYA,044744433,,27 Apr 2021,"Whether you're looking for an easy to maintain home, a holiday retreat or an investment property, this 2 bedroom coastal townhouse can offer you all this without breaking the bank! Located only one block back from the water, with a walking distance of 950 metres to South Head Beach.<br/>Downstairs offers internal access to the garage as well as the kitchen, living and laundry/bathroom with direct access to the courtyard. Upstairs includes the main bathroom with a separate toilet and two bedrooms. There is access to the deck from the main bedroom overlooking the natural bush scenery that Moruya Heads has to offer.<br/>Currently tenanted at $330 per week.<br/>","[Lister(id='2696206', name='Aaron Watling', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/aaron-watling-2696206?cid={cid}', phone=None, email=None)]"
136034686,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-136034686,Malua Bay,NSW,2536,47 Yugura Street,"47 Yugura Street, Malua Bay, NSW 2536",house,1050000,3,2,1,,,746.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,26 Apr 2021,"Situated in the heart of Malua Bay and just a short 175 meters to the sand of Garden Bay, the opportunities are endless. Holiday now and rebuild in ten years, the wonderful location will stand the test of time. This is a solid brick, 3-bedroom home, with hardwood floors, under-home storage, and a beautifully renovated kitchen, bathroom, and ensuite. <br/><br/>This character-filled home features large windows capturing the water views and is drenched in sunlight taking advantage of the northerly aspect.  <br/><br/>Make this perfectly positioned property yours and listen to the waves every day. <br/><br/>Bidding expected $730,000 to $760,000.<br/><br/>Full fact sheet available upon request. <br/>","[Lister(id='2316006', name='Megan Goucher', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/megan-goucher-2316006?cid={cid}', phone=None, email=None)]"
202993494,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-202993494,Malua Bay,NSW,2536,Lot 55 Banksia Grove,"Lot 55 Banksia Grove, Malua Bay, NSW 2536",residential-land,249000,,,,,,-1.0,,XVWZMF,LJ Hooker - MALUA BAY,0244712344,,23 Apr 2021,"This is where you want to be! Boutique land estate only a short distance from shops, beautiful surf beaches and the bowling club. Some blocks with filtered views. So why not immerse yourself in coastal vibes.<br/><br/>STAGE 3<br/><br/>LOT 42 (1044.2sqm) - SOLD<br/>LOT 43 (716.8sqm) -  SOLD<br/>LOT 44 (1053.2sqm) - UNDER OFFER<br/>LOT 45 (851.9sqm) - $285,000<br/>LOT 46 (788.5sqm) - $285,000<br/>LOT 49 (978.8sqm) - UNDER OFFER<br/>LOT 50 (1039.2sqm) - UNDER OFFER<br/>LOT 51 (916.9sqm) - UNDER OFFER<br/>LOT 52 (1052.8sqm) - UNDER OFFER<br/>LOT 53 (997sqm) - UNDER OFFER<br/>LOT 54 (1052.4sqm) - UNDER OFFER<br/>LOT 55 (951.2sqm) - UNDER OFFER<br/>LOT 56 (1312.4sqm) - UNDER OFFER<br/>","[Lister(id='2303430', name='Karen Herrick', agent_id=None, job_title='Licensed Sales Agent / Auctioneer / Licensed Stock & Station Agent', url='https://www.realestate.com.au/agent/karen-herrick-2303430?cid={cid}', phone=None, email=None)]"
135828506,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-135828506,Malua Bay,NSW,2536,12 Escape Place,"12 Escape Place, Malua Bay, NSW 2536",house,747500,4,2,2,,,-1.0,,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,20 Apr 2021,"PLEASE NOTE: This property has exchanged with a 10 day cooling off period <br/><br/>I know that you want to thank me.<br/>Nothing better than buying a builder's personal home.<br/>You know there is quality in the structure and love in the finish.<br/>This four-bedroom imposing residence set on a large elevated  771m2 block is simply gorgeous.<br/>A blank canvas with neutral colour palette, north facing living area and entertaining deck.<br/>Including walk in robe and ensuite off the master. Internal access to the large double garage.<br/>The floor plan is versatile, and you could easily convert one of the spacious bedrooms into another media room.<br/>Full fact sheet available.<br/>","[Lister(id='2315994', name='Christine Ewin', agent_id=None, job_title='Managing Director', url='https://www.realestate.com.au/agent/christine-ewin-2315994?cid={cid}', phone=None, email=None), Lister(id='2617210', name='Dianne Cox', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/dianne-cox-2617210?cid={cid}', phone=None, email=None)]"
203003734,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-203003734,Malua Bay,NSW,2536,Lot 46 Banksia Grove,"Lot 46 Banksia Grove, Malua Bay, NSW 2536",residential-land,285000,,,,,,-1.0,,XVWZMF,LJ Hooker - MALUA BAY,0244712344,,20 Apr 2021,"This is where you want to be! Boutique land estate only a short distance from shops, beautiful surf beaches and the bowling club. Some blocks with filtered views. So why not immerse yourself in coastal vibes.<br/><br/>STAGE 3<br/><br/>LOT 42 (1044.2sqm) - SOLD<br/>LOT 43 (716.8sqm) -  SOLD<br/>LOT 44 (1053.2sqm) - UNDER OFFER<br/>LOT 45 (851.9sqm) - $285,000<br/>LOT 46 (788.5sqm) - $285,000<br/>LOT 49 (978.8sqm) - UNDER OFFER<br/>LOT 50 (1039.2sqm) - UNDER OFFER<br/>LOT 51 (916.9sqm) - UNDER OFFER<br/>LOT 52 (1052.8sqm) - UNDER OFFER<br/>LOT 53 (997sqm) - UNDER OFFER<br/>LOT 54 (1052.4sqm) - UNDER OFFER<br/>LOT 55 (951.2sqm) - UNDER OFFER<br/>LOT 56 (1312.4sqm) - SOLD<br/>","[Lister(id='2303430', name='Karen Herrick', agent_id=None, job_title='Licensed Sales Agent / Auctioneer / Licensed Stock & Station Agent', url='https://www.realestate.com.au/agent/karen-herrick-2303430?cid={cid}', phone=None, email=None)]"
135755702,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-135755702,Malua Bay,NSW,2536,14 Illabunda Drive,"14 Illabunda Drive, Malua Bay, NSW 2536",house,1400000,2,1,1,,,588.0,m²,KJACZL,LJ Hooker - Batemans Bay,0244726455,,17 Apr 2021,"If the everchanging ocean vista is attractive to you this clifftop home will definitely be of interest.<br/><br/>The home was built around 26 years ago by well respected local builder John Aust and stands the test of time.<br/><br/>Featuring solid Brush Box flooring which looks as good as the day it was laid. The home has a cosy feel that makes easy to unwind and get in tune with the ebb & flow of the ocean. There is a wood burner for those winter nights and the expansive decks are perfect to pick up those cooling summer N/E breezes. The house was designed with space underneath to build in extra rooms if needed (STCA), so an extra room or two would be easy to achieve if more rooms were needed.<br/><br/>The properties on the headland have a council reserve passing to the rear of them, so its around a 15 minute stroll North to the main Malua Bay beach, or around 8 minutes to private Pretty Point to the South - just leave the car at home and enjoy the scenery and a swim.<br/><br/>Malua Bay is a sought after suburb and clifftops properties are in demand, so no matter if you are looking for that special home to live in or somewhere to escape to for a holiday, consider this one!<br/><br/>Going to auction on the 17th April on site at 1PM <br/><br/>Declared reserve under the one million dollar point - you don't want to miss out !<br/><br/>Permanent Rental Appraisal: $390.00 - $410.00/wk<br/><br/>Holiday let appraisal:<br/>Peak Season - $1,995.00/wk<br/>High Season - $1,680.00/wk<br/>Mid Season - $1,120.00/wk<br/>Low Season - $910.00/wk<br/><br/>2 night stay $480.00<br/>3 night stay $720.00","[Lister(id='1414970', name='Rob Routledge', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/rob-routledge-1414970?cid={cid}', phone=None, email=None)]"
135796634,https://www.realestate.com.au/sold/property-house-nsw-tomakin-135796634,Tomakin,NSW,2537,50 Sunpatch Parade,"50 Sunpatch Parade, Tomakin, NSW 2537",house,900000,4,2,4,,,556.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,17 Apr 2021,"Sit on the front deck overlooking the Tomago River with your morning cuppa and watch the world go by.<br/>This is the holiday home people dream about. <br/>Low maintenance three bedroom one bathroom, timber floors, modern kitchen and bathroom with the coastal vibe of unpack and relax. <br/>Fully fenced with studio space and a second bathroom off the garage for extras.<br/>Plenty of storage in the double garage for the toys and extra height double carport for the boat, or caravan. <br/>Walk across the road with your rod or grab the kayak for a morning paddle.<br/>Living in this quaint village means that its a flat walk for breakfast at the local hipster cafe.<br/>Wander to the three beaches or around the full river mouth, then finish off with a quick  beer at the local club.<br/><br/>Bidding expected $720,000 to $780,000 <br/>Full fact sheet available on request. <br/>Pest and building reports available <br/>","[Lister(id='2315994', name='Christine Ewin', agent_id=None, job_title='Managing Director', url='https://www.realestate.com.au/agent/christine-ewin-2315994?cid={cid}', phone=None, email=None), Lister(id='2617210', name='Dianne Cox', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/dianne-cox-2617210?cid={cid}', phone=None, email=None)]"
135179790,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-135179790,Malua Bay,NSW,2536,553 George Bass Drive,"553 George Bass Drive, Malua Bay, NSW 2536",house,1325000,4,2,2,,,563.0,m²,XFNBAU,Batemans Bay First National - Batemans Bay,0244725566,,15 Apr 2021,"More than meets the eye, this newly renovated home offers comfort and quality throughout. Located directly across the road from the popular and patrolled Malua Bay Beach or a short 50 metre level walk to local shops and cafes, this is the perfect coastal lifestyle opportunity.<br/><br/><br/>Main living upstairs featuring a new kitchen with large benchtops and electric cooking. Living area promotes the generous view with access to the deck perfect to soak up the sunshine. Large second lounge area downstairs and low maintenance timber laminate flooring throughout the house.<br/><br/><br/>2 bedrooms upstairs offer built in wardrobes and beautiful natural light, additional 2 bedrooms downstairs are larger in size and perfect for excess family. Both bathrooms offer quality fitting and modern design, downstairs includes laundry facilities.<br/><br/><br/>Fully fenced and low maintenance yard, with potential drive through access for a boat or caravan. Double carport with undercover access to the front door. DA approved for large 6x6 deck with roof and perfectly positioned for your coastal dream home. Only 10 minutes to Batemans Bay CBD.","[Lister(id='2177322', name='Rebecca Shepheard', agent_id=None, job_title='Principal/Licensee', url='https://www.realestate.com.au/agent/rebecca-shepheard-2177322?cid={cid}', phone=None, email=None)]"
202985954,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-202985954,Malua Bay,NSW,2536,Lot 54 Banksia Grove,"Lot 54 Banksia Grove, Malua Bay, NSW 2536",residential-land,259000,,,,,,-1.0,,XVWZMF,LJ Hooker - MALUA BAY,0244712344,,15 Apr 2021,"This is where you want to be! Boutique land estate only a short distance from shops, beautiful surf beaches and the bowling club. Some blocks with filtered views. So why not immerse yourself in coastal vibes.<br/><br/>STAGE 3<br/><br/>LOT 42 (1044.2sqm) - UNDER OFFER<br/>LOT 43 (716.8sqm) -  SOLD<br/>LOT 44 (1053.2sqm) - UNDER OFFER<br/>LOT 45 (851.9sqm) - UNDER OFFER<br/>LOT 46 (788.5sqm) - $285,000<br/>LOT 49 (978.8sqm) - $259,000<br/>LOT 50 (1039.2sqm) - $269,000<br/>LOT 51 (916.9sqm) - $259,000<br/>LOT 52 (1052.8sqm) - $259,000<br/>LOT 53 (997sqm) - $249,000<br/>LOT 54 (1052.4sqm) - $259,000<br/>LOT 55 (951.2sqm) - $249,000<br/>LOT 56 (1312.4sqm) - $289,000<br/>","[Lister(id='2303430', name='Karen Herrick', agent_id=None, job_title='Licensed Sales Agent / Auctioneer / Licensed Stock & Station Agent', url='https://www.realestate.com.au/agent/karen-herrick-2303430?cid={cid}', phone=None, email=None)]"
135295426,https://www.realestate.com.au/sold/property-townhouse-nsw-broulee-135295426,Broulee,NSW,2537,2/36 Train Street,"2/36 Train Street, Broulee, NSW 2537",townhouse,699000,3,3,2,182,m²,-1.0,,ZPCANU,Fraser/Gray Real Estate - Broulee,0244716444,,13 Apr 2021,"The complex is built in close proximity to the ocean and a short stroll to some of the best beaches on the South Coast and close to the local schools.<br/>The light filled main living/dining area flows onto a private courtyard which allows room to entertain your guests. <br/>The stylish kitchen is fitted out with quality Miele appliances, glass splash back and stone benchtops, is cleverly designed to make use of the space. Internal access from the double garage to the laundry and past the powder room into the kitchen is a handy feature. There is also enough room for a lift if required now or in the future. <br/>The three bedrooms all with built-ins are located on the first floor away from the living area for privacy. The master suite complete with ensuite, allows for a private space to retreat to with an outside deck of the main bedroom and is adjacent to a compact home office, catering for the work from home lifestyle. Air conditioning and fans ensures comfort in this area throughout the year. <br/>The main bathrooms are all tiled from floor to ceiling. The townhouse is equipped with instant gas hot water and a rain water tank  which supplies all the toilets and outside taps therefore saving money  and water.<br/>Double glazed windows throughout the apartment keeps the outside noise at bay, so no street noise. you are in your own bubble of peace and tranquility. There is an intercom system with camera viewed via mobile phone for anyone wanting to visit. Wanting to go away, then turn on the alarm system ""C"" monitored and feel reassured your property is being looked after. <br/> ","[Lister(id='19802', name='Peter Asbury', agent_id=None, job_title=None, url='https://www.realestate.com.au/agent/peter-asbury-19802?cid={cid}', phone=None, email=None)]"
135308978,https://www.realestate.com.au/sold/property-townhouse-nsw-broulee-135308978,Broulee,NSW,2537,5/36 Train Street,"5/36 Train Street, Broulee, NSW 2537",townhouse,699000,3,3,2,173,m²,-1.0,,ZPCANU,Fraser/Gray Real Estate - Broulee,0244716444,,13 Apr 2021,"Townhouse 5 has all the features as the other 4 but provides a space down the side for your own garden should you want one. The light filled main living/dining area flows onto a private courtyard and provides a private sanctuary for you to escape to. this allows plenty of room to entertain your guests. <br/>The stylish kitchen is fitted out with quality Miele appliances, glass splash back and stone benchtops, is cleverly designed to make use of the space. Internal access from the double garage to the laundry and past the powder room into the kitchen is a handy feature. There is also enough room for a lift if required now or in the future. <br/>The three bedrooms all with built-ins are located on the first floor away from the living area for privacy. The master suite complete with ensuite, allows for a private space to retreat to and is adjacent to a compact home office, catering for the work from home lifestyle. Air conditioning and fans ensures comfort in this area throughout the year. <br/>The main bathrooms are all tiled from floor to ceiling. The townhouse is equipped with instant gas hot water and a rain water tank  which supplies all the toilets and outside taps therefore saving money  and water.<br/>Double glazed windows throughout the apartment keeps the outside noise at bay, so no street noise. you are in your own bubble of peace and tranquility. There is an intercom system with camera viewed via mobile phone for anyone wanting to visit. Wanting to go away, then turn on the alarm system ""C"" monitored and feel reassured your property is being looked after. <br/>","[Lister(id='19802', name='Peter Asbury', agent_id=None, job_title=None, url='https://www.realestate.com.au/agent/peter-asbury-19802?cid={cid}', phone=None, email=None)]"
135309102,https://www.realestate.com.au/sold/property-townhouse-nsw-broulee-135309102,Broulee,NSW,2537,3/36 Train Street,"3/36 Train Street, Broulee, NSW 2537",townhouse,699000,3,3,2,173,m²,-1.0,,ZPCANU,Fraser/Gray Real Estate - Broulee,0244716444,,13 Apr 2021,"Enjoy townhouse 3 which is the first in the next block of 3. The open plan design on the lower level seamlessly leads you from one room to the next without restrictions of any doors. From the kitchen you float into the dining area that flows to the private courtyard outside. The stylish kitchen is fitted with quality Miele appliances, glass splash back and stone benchtops, is cleverly designed to make use of the space. Internal access from the double garage to the laundry and past the powder room into the kitchen is a handy feature. There is also enough room for a lift if required now or in the future. <br/>The three bedrooms all with built-ins are located on the first floor away from the living area for privacy. The master suite complete with ensuite, allows for a private space to retreat to and is adjacent to a compact home office, catering for the work from home lifestyle. Air conditioning and fans ensures comfort in this area throughout the year. <br/>The main bathrooms are all tiled from floor to ceiling. The apartment is equipped with instant gas hot water and a rain water tank  which supplies all the toilets and outside taps therefore saving money  and water.<br/>Double glazed windows throughout the apartment keeps the outside noise at bay, so no street noise. you are in your own bubble of peace and tranquility. There is an intercom system with camera viewed via mobile phone for anyone wanting to visit. Wanting to go away, then turn on the alarm system ""C"" monitored and feel reassured your property is being looked after. <br/>At ""The Caspril"" Townhouses you will find perfect harmony between modern comfort and relaxed living and just a flat easy stroll to Broulee Beaches.<br/>","[Lister(id='19802', name='Peter Asbury', agent_id=None, job_title=None, url='https://www.realestate.com.au/agent/peter-asbury-19802?cid={cid}', phone=None, email=None)]"
